timestamp, index, name, utilization.gpu [%], memory.used [MiB]
2026/05/26 19:25:05.710, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:06.725, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:07.729, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:08.730, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:09.746, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:10.749, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:11.757, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:12.760, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:13.773, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:14.774, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:15.789, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:16.791, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:17.796, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:18.805, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:19.807, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:20.809, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:21.812, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:22.825, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:23.827, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:24.829, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:25.832, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:26.834, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:27.840, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:28.854, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:29.866, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:30.867, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:31.882, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:32.898, 0, NVIDIA GeForce GTX 1070, 0 %, 3223 MiB
2026/05/26 19:25:33.900, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:34.914, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:35.915, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:36.929, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:37.944, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:38.945, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:39.950, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:40.963, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:41.977, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:42.992, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:43.995, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:45.009, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:46.022, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:47.036, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:48.038, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:49.042, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:50.049, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:51.059, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:52.063, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:53.064, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:54.076, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:55.079, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:56.091, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:57.095, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:58.097, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:25:59.105, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:26:00.106, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:26:01.109, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:26:02.111, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:26:03.125, 0, NVIDIA GeForce GTX 1070, 0 %, 3223 MiB
2026/05/26 19:26:04.140, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:26:05.155, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:26:06.156, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:26:07.169, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:26:08.171, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:26:09.180, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:26:10.183, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:26:11.187, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:26:12.188, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:26:13.201, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:26:14.203, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:26:15.206, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:26:16.207, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:26:17.209, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:26:18.225, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:26:19.241, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:26:20.254, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:26:21.270, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:26:22.285, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:26:23.297, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:26:24.301, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:26:25.315, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:26:26.329, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:26:27.344, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:26:28.345, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:26:29.349, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:26:30.351, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:26:31.355, 0, NVIDIA GeForce GTX 1070, 0 %, 3216 MiB
2026/05/26 19:26:32.358, 0, NVIDIA GeForce GTX 1070, 2 %, 3219 MiB
2026/05/26 19:26:33.358, 0, NVIDIA GeForce GTX 1070, 0 %, 3220 MiB
2026/05/26 19:26:34.372, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:26:35.378, 0, NVIDIA GeForce GTX 1070, 1 %, 3221 MiB
2026/05/26 19:26:36.393, 0, NVIDIA GeForce GTX 1070, 2 %, 3224 MiB
2026/05/26 19:26:37.396, 0, NVIDIA GeForce GTX 1070, 0 %, 3224 MiB
2026/05/26 19:26:38.407, 0, NVIDIA GeForce GTX 1070, 0 %, 3224 MiB
2026/05/26 19:26:39.408, 0, NVIDIA GeForce GTX 1070, 0 %, 3224 MiB
2026/05/26 19:26:40.422, 0, NVIDIA GeForce GTX 1070, 0 %, 3224 MiB
2026/05/26 19:26:41.423, 0, NVIDIA GeForce GTX 1070, 0 %, 3224 MiB
2026/05/26 19:26:42.426, 0, NVIDIA GeForce GTX 1070, 0 %, 3224 MiB
2026/05/26 19:26:43.430, 0, NVIDIA GeForce GTX 1070, 0 %, 3224 MiB
2026/05/26 19:26:44.430, 0, NVIDIA GeForce GTX 1070, 0 %, 3224 MiB
2026/05/26 19:26:45.439, 0, NVIDIA GeForce GTX 1070, 0 %, 3224 MiB
2026/05/26 19:26:46.440, 0, NVIDIA GeForce GTX 1070, 0 %, 3224 MiB
2026/05/26 19:26:47.445, 0, NVIDIA GeForce GTX 1070, 0 %, 3224 MiB
2026/05/26 19:26:48.446, 0, NVIDIA GeForce GTX 1070, 0 %, 3224 MiB
2026/05/26 19:26:49.457, 0, NVIDIA GeForce GTX 1070, 0 %, 3224 MiB
2026/05/26 19:26:50.462, 0, NVIDIA GeForce GTX 1070, 2 %, 3217 MiB
2026/05/26 19:26:51.476, 0, NVIDIA GeForce GTX 1070, 0 %, 3218 MiB
2026/05/26 19:26:52.479, 0, NVIDIA GeForce GTX 1070, 0 %, 3218 MiB
2026/05/26 19:26:53.485, 0, NVIDIA GeForce GTX 1070, 0 %, 3218 MiB
2026/05/26 19:26:54.492, 0, NVIDIA GeForce GTX 1070, 0 %, 3218 MiB
2026/05/26 19:26:55.495, 0, NVIDIA GeForce GTX 1070, 2 %, 3221 MiB
2026/05/26 19:26:56.508, 0, NVIDIA GeForce GTX 1070, 2 %, 3221 MiB
2026/05/26 19:26:57.521, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:26:58.534, 0, NVIDIA GeForce GTX 1070, 0 %, 3221 MiB
2026/05/26 19:26:59.536, 0, NVIDIA GeForce GTX 1070, 0 %, 3222 MiB
2026/05/26 19:27:00.549, 0, NVIDIA GeForce GTX 1070, 2 %, 3219 MiB
2026/05/26 19:27:01.562, 0, NVIDIA GeForce GTX 1070, 0 %, 3222 MiB
2026/05/26 19:27:02.577, 0, NVIDIA GeForce GTX 1070, 0 %, 3222 MiB
2026/05/26 19:27:03.589, 0, NVIDIA GeForce GTX 1070, 0 %, 3222 MiB
2026/05/26 19:27:04.601, 0, NVIDIA GeForce GTX 1070, 0 %, 3222 MiB
2026/05/26 19:27:05.609, 0, NVIDIA GeForce GTX 1070, 0 %, 3222 MiB
2026/05/26 19:27:06.610, 0, NVIDIA GeForce GTX 1070, 5 %, 3283 MiB
2026/05/26 19:27:07.621, 0, NVIDIA GeForce GTX 1070, 4 %, 3321 MiB
2026/05/26 19:27:08.637
